name,img_avg,img_std,img_kur,img_med,hist_0_64_count,hist_0_64_avg,hist_0_64_std,hist_0_64_kur,hist_0_64_med,hist_64_128_count,hist_64_128_avg,hist_64_128_std,hist_64_128_kur,hist_64_128_median,hist_128_192_count,hist_128_192_avg,hist_128_192_std,hist_128_192_kur,hist_128_192_median,hist_192_256_count,hist_192_256_avg,hist_192_256_std,hist_192_256_kur,hist_192_256_median,glcm_3_0_asm,glcm_3_0_entropy,glcm_3_0_contrast,glcm_3_0_variance,glcm_3_0_homogeneity,glcm_0_3_asm,glcm_0_3_entropy,glcm_0_3_contrast,glcm_0_3_variance,glcm_0_3_homogeneity,glcm_3__3_asm,glcm_3__3_entropy,glcm_3__3_contrast,glcm_3__3_variance,glcm_3__3_homogeneity,class
RT24_34.jpg,124.14115905761719,24.09516911338751,2.9001014875837456,125.0,461,56.52711496746204,5.931659908254053,4.218899163011845,58,35196,107.23960109103307,14.659552187937335,2.7888615342860943,110.0,29795,144.94697096828327,12.90278455096473,3.247934810804249,142,84,197.0952380952381,4.63516950371503,3.150741116188658,196.0,26.6417111214508,5.161560919087442,619.4638157894744,143.26151315789463,10.392640411447568,26.353787573342935,5.133594021087267,590.8501628664499,139.37947882736168,10.302319002464097,27.98296496403517,5.289892717630025,639.3026427962488,147.59249786871277,10.692858498293154,tapete
RT24_4.jpg,128.5062713623047,21.403427594362455,3.0521841392689018,128.0,52,58.78846153846154,4.725137360640753,5.143673755117404,60.5,31548,110.98041080258653,12.490518664767354,3.4145545044081214,114.0,33795,144.68329634561326,12.89881834626879,3.37652566768933,142,141,198.2127659574468,5.651559216760196,3.690038173711923,197,19.060733335808536,4.365859976660788,442.06840796019924,103.53109452736327,8.125459257693958,20.208418526800788,4.49537746210491,463.3717210492642,107.84900831733843,8.423327228453767,20.068961928577256,4.479839498082186,457.90920798454624,106.74243399871216,8.383908396123111,tapete
RT24_33.jpg,108.90707397460938,25.719206701491196,2.6165373624787756,109.0,2460,55.80934959349594,6.416339481839907,4.479849655960442,57.0,46934,100.35971790173436,16.798313089877983,2.064887311007298,102,16129,141.80798561597123,11.3674816299359,3.9955541332020266,139,13,195.30769230769232,4.210791995666519,6.430193031533037,194,33.2427022010709,5.765648463188759,718.1570731707309,167.21268292682907,13.013573752321687,37.00898549930093,6.083501088953706,864.8858638743454,190.71832460732998,13.833810193473324,37.45597742327046,6.120128873093316,870.7089552238801,192.2014925373136,13.957523905178318,tapete
RT24_14.jpg,120.45530700683594,20.662358162839254,3.25630897982078,120.0,212,57.7877358490566,4.777240727925238,6.256149599556028,59.0,42015,108.85995477805545,13.265761737352504,3.1287338399717064,111,23254,141.79474499010922,11.697316733357868,4.188750260979653,139,55,197.4909090909091,5.721540608614689,3.4955673549470725,196,16.897264447019346,4.110628230212426,364.5939058171742,88.38005540166202,7.511173102178029,17.26820712045536,4.155503233118146,369.48096304591246,89.36674132138855,7.671228901042751,16.463399042688984,4.057511434696024,370.88981173864835,88.60409745293455,7.251401136151003,tapete
RT24_15.jpg,121.75848388671875,20.851772549294978,3.3417739664251305,122.0,309,56.83818770226537,5.859255466950651,4.389256055324835,59,39948,109.447882246921,13.462267473432103,3.398212693515077,112.0,25236,141.91361546996353,11.599597025249945,3.9768904698232297,139.0,43,196.3953488372093,5.11831229105343,6.100021591785078,195,13.546057013231403,3.680496843257905,318.6798631476051,76.74731182795699,6.388513631841351,13.531446997936683,3.678511519342665,318.90204678362545,76.59015594541904,6.41978139642049,13.7930900717588,3.713904962671877,332.0503489531408,78.58973080757741,6.4918436903062435,tapete
RT24_27.jpg,119.94271850585938,23.184996768474292,3.0305220946774964,120.0,605,56.413223140495866,5.90861619915083,4.318455135593646,58,40405,106.75691127335726,14.601991514369507,2.7763164437436467,109,24467,143.1037315567908,12.216501031888702,3.627115483417852,140,59,196.67796610169492,5.090358289558062,4.742714903885132,196,22.968644961660964,4.7925614197066855,602.9119822485213,133.32322485207092,8.917918532746192,22.187556185675273,4.710366884402453,585.4869565217405,129.8855072463768,8.683366556687236,21.004780295943014,4.5830972383250845,584.614010007148,128.25661186561825,8.15764285300426,tapete
RT24_40.jpg,121.26739501953125,20.623871563648393,2.9296644727092067,122.0,149,59.38926174496644,3.233505773372315,3.367301288977581,60,39313,108.40085976648946,13.977247496261276,2.9089249229005025,111,26060,140.9909439754413,10.546354733866105,4.223495502333229,139.0,14,196.0,3.1378581622109447,2.030569893973214,196,14.836255396447607,3.8517860008634446,158.90796963946883,53.57590132827325,7.950145683079734,15.396597747112208,3.9238498629677725,165.08104196816208,55.03087313072841,8.236007682770616,14.61856530612247,3.8234232444397875,163.51142857142858,54.03904761904766,7.837672869770098,tapete
RT24_29.jpg,117.97395324707031,21.28034203246982,3.1328276980283962,117.0,257,56.96887159533074,5.785134158976263,3.646768780406728,58,44623,107.0694260807207,13.491236668850219,2.8037746594792923,109,20609,142.1609490999078,11.901182992888566,4.016366014456628,139,47,198.85106382978722,6.639731278625582,4.063280697248872,197,20.702530446943694,4.550003345816759,384.37468193384234,98.52735368956742,8.901538740846759,19.942267481161615,4.465676598362404,377.9313786650032,96.77479725514664,8.535537917677077,20.1439286470143,4.488198819906968,380.7993650793648,97.74539682539692,8.496147450430984,tapete
RT24_6.jpg,128.3446807861328,22.108457698805413,3.0736801286593174,128.0,143,57.50349650349651,4.6404136014576665,3.4944604204811567,59,31624,110.48564381482419,12.853900750980111,3.408877846149244,113.0,33609,145.11868844654705,13.095164144221721,3.2324938667913745,143,160,198.0125,5.217275970605646,3.3675772509479396,196.5,22.338693403142432,4.7263826974910135,491.5564795564798,116.57934857934865,8.983002605356983,21.006038413256796,4.583234492501643,493.55114401076725,115.19044414535668,8.437795461924448,22.77218784673025,4.77202135857859,508.2154500354364,119.60595322466337,8.972048000799573,tapete
RT24_23.jpg,120.10574340820312,23.169966589711496,3.0130608275700608,120.0,530,56.264150943396224,6.224383248183961,4.7332144279656765,58,40372,106.75448330526108,14.59725132742363,2.7476555076370097,109.0,24579,143.24028642336955,12.30352444066138,3.7580168197292956,141,55,197.0,6.466437567533983,4.395405308774641,194,23.045517067796556,4.800574660162734,610.6463595839531,134.14561664190208,9.000980207385034,20.575610113130793,4.536034624331123,599.4261603375519,129.2897327707453,8.024268699535504,21.996097095276582,4.6899996903279835,628.1945467944006,135.16580692704503,8.309942301764808,tapete
RT24_24.jpg,132.16915893554688,24.089617625290426,3.108028583398993,133.0,211,56.18957345971564,6.78879225587199,5.157151030437647,58,26575,109.67597365945437,13.794741938131494,3.2391220164273706,113,38337,147.4614862926155,13.969700421079203,2.8938919959543346,145,413,198.818401937046,6.830005924971211,6.509599851186746,197,22.162813264445344,4.707739719275625,669.4354958985837,138.95525727069347,8.909865725133182,21.666579650368536,4.654737334197122,682.4845132743374,139.59808259587058,8.6326880828838,22.62361109492451,4.7564283969092305,701.0862595419848,143.41908396946565,8.833804955197973,tapete
RT24_37.jpg,118.38484191894531,20.312912224033376,2.829188870240264,120.0,204,59.10294117647059,4.156328331411418,5.72164817651748,60.0,42461,107.3917241704152,14.666309915411407,2.621521255946262,111,22869,139.3177664086755,9.4042773073442,4.655719492546496,137,2,197.0,1.4142135623730951,0.24999999999999992,198,13.21858905789971,3.6357377597813225,155.67319679430105,51.94211932324129,6.80788966927519,13.534227987728306,3.678889504691369,153.15167785234888,51.58836689038033,7.034850591416349,13.934724110224785,3.732924337597105,159.51036388760932,53.175034546292004,7.157728434931867,tapete
RT24_20.jpg,130.43869018554688,22.167826978371696,3.2491098212205505,131.0,144,57.03472222222222,5.964244504521295,5.590914476732818,58.5,28572,111.03545429091419,13.078763082906502,3.571141935314968,114.0,36607,145.47392575190537,13.326781084961514,3.2806966098035435,143,213,198.81690140845072,5.769903679148286,3.7797308592665013,197,15.334735802469154,3.9159591165472034,405.77388888888885,92.06944444444444,7.012284496895304,15.228754698880104,3.9024037078293303,406.23672566371704,92.01769911504442,6.897374328150255,15.202557751098675,3.899045748782473,419.7671156004491,93.86475869809217,6.806245380829164,tapete
RT24_2.jpg,125.34318542480469,23.76540452156829,3.005178256348677,125.0,258,57.17829457364341,5.550545403710119,4.201270636520126,59,35378,108.37616597885692,13.724212722210869,2.979486804034019,111,29680,145.6184973045822,13.705915726914286,3.1771841011889204,143.0,220,198.4090909090909,6.130685533107454,5.217456123652695,196.0,25.4288701866034,5.042704649947625,706.2485966319163,149.59582999198096,9.804218172783855,23.348852071005954,4.8320649903541195,695.6046153846145,145.6107692307692,8.91629752219613,24.818819726947698,4.981849026912367,711.4270833333334,149.40464743589746,9.516900656002083,tapete
RT24_8.jpg,115.42994689941406,23.17000122648458,2.970597023358824,116.0,867,56.04613610149942,6.720943323961543,6.2716789153519255,58,44738,104.76744601904421,15.10481852190145,2.51657398032937,107,19908,141.88522202129798,11.674325872581575,4.018135034114599,139.0,23,195.1304347826087,2.8810406552003034,3.6133780795494146,195,26.85932017888375,5.1825978214485975,686.9530744336578,149.25889967637545,10.126090088842504,25.513030055728983,5.051042472176311,682.2345971563983,146.9028436018956,9.605938644993216,25.636732925171216,5.063272945948225,693.7029623698966,148.07926341072854,9.649274742143184,tapete
RT24_12.jpg,111.44392395019531,20.519662862285518,2.9906332358904,111.0,363,58.44077134986226,4.752863802014827,5.7860028412930955,60,51157,103.94514924643744,14.341989656514656,2.4545031831445447,105,14010,140.1633119200571,10.58743695523619,4.583561559491283,138,6,194.16666666666666,3.0605010483034745,1.2882678368646203,193,19.251756904893252,4.387682407022329,363.5084235860408,93.50120336943439,8.130034050777711,20.132879283157553,4.486967715858624,385.8138528138527,97.76190476190469,8.412310584136572,18.885353824938356,4.3457282272293964,363.03012048192784,92.86746987951808,8.022025176691304,tapete
RT24_11.jpg,132.29315185546875,21.38994713660944,2.8977276868554993,133.0,55,57.58181818181818,4.552943325947836,2.9773197478291333,58,26652,111.87344289359147,11.960229712516735,3.5165351643398086,114.0,38715,146.2674157303371,13.173160987478413,2.961400620077067,144,114,196.51754385964912,4.410832313928871,6.878958095871438,195,20.182903297889876,4.49253862508603,385.27011494252883,98.79374201787988,8.609017816957452,22.33963898838287,4.726482729089663,412.4501347708894,105.65498652291099,9.239452672802255,20.448880393837527,4.52204382926985,416.3165137614679,104.04783748361727,8.443703789697008,tapete
RT24_13.jpg,117.73133850097656,17.139944176714906,3.4951749407713457,117.0,78,59.3974358974359,3.7945269663602215,5.746641788655084,60,47793,110.06798066662482,11.805603864973824,3.492158198149247,112,17658,138.69979612640162,9.848077498507385,5.311279346169126,136,7,195.42857142857142,2.878491668515698,1.0670241937440887,197,11.455451028806575,3.3845902305606472,144.99851851851867,45.702222222222204,5.777817517625913,11.254399480435628,3.3547577379649383,146.29022777369593,45.703159441587104,5.654241189669241,11.005417007838552,3.317441334498404,141.92493592090818,44.628707433174704,5.593497842578666,tapete
RT24_25.jpg,119.04393005371094,23.121729320189246,2.9947244100799972,118.0,405,56.50370370370371,6.390208406331346,7.578695764062037,58,42297,106.27226517247087,14.297162202232691,2.7282863203534458,108,22762,143.64098058167122,12.70280252923411,3.473881295789412,141,72,197.56944444444446,5.760052789490317,5.148998084098504,196.5,20.869079208427312,4.568268732072065,594.346723044397,128.0535588442566,8.291710619326002,24.26898989898986,4.926356655682763,637.0106060606062,137.11969696969683,9.674884999836332,22.665920614396896,4.760873933890384,622.9888806523356,133.46775389177162,9.03067857241372,tapete
RT24_31.jpg,114.18362426757812,23.361126870372935,2.8444269044072956,114.0,608,57.97203947368421,4.733860062258808,3.833834857992878,59.0,46346,103.54190221378329,15.273791507012962,2.3444808272849493,105,18544,142.45065789473685,12.02925403768265,3.9673814322746517,140.0,38,198.23684210526315,6.148760413534104,3.8563118941243286,197,27.860930617578642,5.278345443183748,633.4933444259575,145.72296173044919,10.734896659109033,25.4427046249832,5.044076191433194,611.8671439936356,140.0294351630866,9.871559895565758,25.26849690273667,5.026777984229726,603.0136217948719,138.9126602564103,9.709680265358166,tapete
RT24_21.jpg,117.47137451171875,20.684759010878626,3.9867981485439743,118.0,427,47.40983606557377,19.57190178915744,3.0721640615560997,57,45074,107.81758885388473,13.630804086243968,3.0164078773819756,110,20013,140.6210962874132,10.81167208647143,4.434154703293072,138,22,197.27272727272728,6.4600001340249005,2.726780664570604,194,14.823142092384249,3.8500833877182776,295.02973790322574,75.15877016129026,7.063036985618658,15.119806652986671,3.8884195572220177,304.7659357470679,77.02192758796532,7.110255232790701,14.566832459709778,3.8166519961492136,310.21348884381337,76.89198782961468,6.833411631374861,tapete
RT24_1.jpg,117.49165344238281,18.515560003022976,3.2570395684730333,117.0,94,58.8936170212766,4.192846147844222,4.566698225930637,60,47109,108.83627332356875,12.379057590472856,3.079452569296986,111,18325,140.00725784447476,10.578874021743667,4.644639907345114,137,8,199.5,5.631543812693436,1.0765727720964202,203.0,15.706681077235611,3.963165537450538,263.10053423992247,71.2336085478388,6.937030692605542,15.517405811842648,3.9392138570840056,261.24071394114804,70.818137964303,6.895575089548392,14.97035580168958,3.869154403960842,262.8479616306955,70.18321342925661,6.704250497240545,tapete
RT24_35.jpg,116.33782958984375,23.02319841841129,3.132835232863565,117.0,695,51.35971223021583,16.0154856591018,5.178587781695518,58,43149,104.84884933602169,15.275732912801677,2.4677697322221643,107,21686,141.258277229549,10.424670525069365,3.812101294018702,139,6,195.16666666666666,3.1885210782848317,2.0685075696497455,195,22.527149218331196,4.746277406381889,405.72925457102684,105.80520393811533,10.090655797447235,23.698843227909883,4.868145768966854,395.363376251788,104.98998569384828,10.758667350088333,24.72542643995342,4.972466836486033,452.5052552552555,115.03978978978978,10.676089784297082,tapete
RT24_10.jpg,124.36686706542969,20.17925634760733,2.780609081348133,125.0,72,59.05555555555556,4.148269243332687,6.02701124873605,60.0,35516,109.61918571911251,12.907442394906342,3.0455083075290608,112.0,29943,142.00437497912702,10.648792482711173,3.506527962369999,140,5,196.6,5.89915248150105,0.8112722948870408,202,14.739021482217355,3.839143326605215,166.44890162368685,55.16236867239732,7.689107909658776,15.765571882154259,3.970588354659075,186.19306184012075,60.483660130718974,7.898190399090789,17.384784841308146,4.169506546500215,242.66832229580552,72.65618101545253,8.03686525741722,tapete
RT24_22.jpg,119.87791442871094,21.72248944169425,3.062658733120088,120.0,326,57.82208588957055,4.6195840577314415,3.0538963200641236,59,41729,107.64779889285629,13.826242799211164,2.9428104369300443,110,23446,142.39281753817284,11.952304714658199,3.8471617052317413,140,35,196.9142857142857,4.1470856426810245,2.4949119294950686,196,20.30142924541863,4.505710736989075,474.5481144343306,110.50260078023408,8.332244645957502,20.981845357028778,4.580594432715996,484.6829590488772,112.6340819022457,8.57468392944549,20.939954632863977,4.57601951840942,492.50767178118787,113.13342228152104,8.544853569073592,tapete
RT24_28.jpg,122.98481750488281,22.607590862833206,3.141714306828575,122.0,204,57.11764705882353,5.6903584823866815,4.403248594575366,59.0,38713,108.48942215793144,13.399544271756675,3.0757928042927776,111,26474,144.2739291380222,13.298251041015346,3.470763160039163,141,145,198.77241379310345,6.176506594870198,7.094052025806187,197,19.978887714652558,4.46977490648607,543.309127248501,118.61359093937376,8.205498368718862,20.646357742878024,4.543826332825455,545.5979729729727,119.71013513513515,8.391083265698171,20.75952338560831,4.556261997033128,548.3050034270047,120.38588074023298,8.4486492523487,tapete
RT24_18.jpg,115.01268005371094,24.115743027458198,2.8524155689946022,114.0,773,57.159120310478656,5.707397731230051,5.387214249073369,59,45126,103.61871205070248,15.283966620894407,2.3902810856014844,105,19591,143.3431167372773,12.477069461320832,3.5987972628095632,140,46,199.0,8.12403840463596,6.586148041681638,196,27.75745159847824,5.268534103380014,711.9151670951168,157.35646958011995,10.30139191334804,29.2387519309359,5.407286928852204,764.6705048715681,165.68733392382632,10.821892626198055,28.97849387334684,5.383167643065451,751.6669634906491,164.0854853072128,10.65569752720546,tapete
RT24_5.jpg,122.12176513671875,22.14771026255875,2.962202920203715,121.0,129,58.55813953488372,4.183126403974416,3.5142800328017287,60,39627,108.1203472379943,13.449520225916874,2.910445118794075,110,25683,143.7623330607795,12.660377256850289,3.518256954881322,141,97,196.75257731958763,4.605320582025777,3.8609441751781075,196,22.96246428571429,4.791916556630999,538.621428571429,124.17571428571443,9.095411395442403,24.777121585995054,4.977662261141775,581.4530551415795,132.26825633382998,9.574594749425055,23.008186562364237,4.796684955504607,544.5158959537574,125.10693641618496,8.91561474629452,tapete
RT24_16.jpg,126.77725219726562,22.816927859734623,3.1721260258382356,127.0,251,55.54183266932271,7.467880758815611,5.753523206458423,57,33531,109.71008917121469,13.36944892410478,3.2931740513549204,113,31594,145.0928024308413,13.360023657052881,3.2869833240248254,142,160,198.6375,6.39819894075939,5.514230679914673,197.0,19.32072448268832,4.395534607153983,565.6624668435009,120.84681697612754,7.7699972586821175,19.176032939591472,4.379044751951215,567.9425363276097,121.00594451783346,7.770730680561812,19.68209096216986,4.436450265941213,582.820460704607,123.36924119241209,7.931365132423686,tapete
RT24_7.jpg,111.46578979492188,20.617059596863108,2.858519480395136,111.0,311,59.11897106109325,3.9179479778609148,5.2942113911923645,60,50874,103.71954239886779,14.475360750486047,2.390294604700447,105,14347,140.04460862898168,10.36061565679267,4.22057958447218,138,4,197.0,4.898979485566356,0.791666666666667,201.0,21.79568231348707,4.668584615650344,310.4712933753944,88.63533123028391,9.726704603127196,21.507946780904707,4.6376660920019575,364.01731879409857,97.1180243745991,9.123613278346967,21.37552790553891,4.62336759359873,389.289628180039,100.9765166340508,8.845216498830968,tapete
RT24_19.jpg,126.67323303222656,21.494694008821327,3.0094323077818843,126.0,72,57.013888888888886,6.43164065887898,4.219440356128578,59.0,34193,110.40341590383997,12.485521892658854,3.1959020439873878,113,31165,144.4432536499278,12.875873465902885,3.510657841069255,142,106,197.67924528301887,5.249121776542959,5.128293486218892,196,21.585027648271133,4.645968967639703,489.5991930060524,114.63483523873568,8.67858998773551,21.380966973650967,4.623955771160768,496.66265060240966,115.18741633199467,8.539873438108046,20.39878935285811,4.516501893374795,462.25411454904514,109.63001974983536,8.27474242395741,tapete
RT24_39.jpg,117.90754699707031,20.807245462976564,2.98751438522435,119.0,341,58.18768328445748,4.678482744813097,5.389902272743734,59,43292,107.18137300194032,14.519159208957156,2.784990906035244,110.0,21896,140.02009499451955,10.23467760271592,4.5929473469483755,137.0,7,195.85714285714286,3.0237157840738176,0.8808793048469405,198,14.118469304953022,3.7574551633988955,164.06517690875242,53.71415270018625,7.636086737400058,14.281936739837544,3.7791449747049324,165.76423902894487,54.04621848739502,7.739772323427292,14.607649493079254,3.821995485748152,164.04426463588783,54.06901475487864,7.876225739722124,tapete
RT24_36.jpg,122.48577880859375,21.274429943805412,2.9936350138923253,123.0,226,57.415929203539825,4.991059853986605,3.3315243128571583,59,37848,108.53363453815261,13.669568893245275,3.0226572767051776,111.0,27433,142.1902088725258,11.193598270726014,3.949999578950229,140,29,198.86206896551724,7.548529364485673,4.8685179024246965,197,17.566367419259606,4.191225049941796,157.69067357512958,55.83886010362694,9.567324455827597,17.40847160662365,4.172346055473305,146.37163192679208,53.14336553126591,9.65382097821919,17.670229056013696,4.203597156723476,160.20997375328076,56.386351706036756,9.507311248610673,tapete
RT24_38.jpg,115.08172607421875,20.486506034596385,2.8747809497075796,117.0,531,58.38418079096045,4.091783556920738,4.533622148217391,60,46259,106.24524957305606,15.019268356756902,2.63799717480203,109,18746,138.4932785660941,8.84786098841886,4.5752407023861155,136,0,0,0,0,0,12.88149563445977,3.589080054061175,117.04976803036692,43.22100379586675,7.346731663708053,12.906325528172932,3.592537477629556,119.47121083827265,43.8700254022015,7.269375780248441,12.643711600579273,3.5557997132261643,123.1269165247018,44.36712095400337,7.11221438338801,tapete
RT24_17.jpg,118.27767944335938,19.982123997727374,2.8846438075986782,119.0,163,57.96319018404908,4.795689384591469,10.956489492981605,59,43879,107.73456550969712,13.579124506874939,2.845210707293615,110,21490,140.24755700325733,10.127111066528364,3.9391887024198087,138,4,198.25,4.573474244670748,1.1631690369994128,201.0,19.26940428788882,4.389692960548473,324.02521994134895,86.99413489736075,8.417657873197125,19.426596921621222,4.407561334981196,341.0372120496159,89.780271707029,8.266173179195247,20.33297470580391,4.509209986882836,361.9194837123537,94.20344191763982,8.468498860054495,tapete
RT24_9.jpg,119.69978332519531,23.74531720290223,3.1592252495033706,121.0,786,54.56488549618321,8.529692674453749,7.216827302711336,57,40005,106.49348831396075,15.083979455006004,2.737771972277392,109,24677,142.97118774567411,12.261461228217602,3.7980903710682954,140,68,196.83823529411765,5.296042718967039,7.887528976104865,195.0,18.006006028917053,4.243348445380965,531.3313802083335,115.37825520833337,7.589689923117396,17.92582238374802,4.233889746290994,559.4292237442916,118.66079582517928,7.41675806481265,20.022256152273634,4.4746235766010125,593.6969273743017,126.2388268156426,8.153260761418913,tapete
RT24_30.jpg,108.59298706054688,23.691469246657906,2.9773123961174646,109.0,1804,56.14412416851441,6.274835413414371,4.498549443668575,58.0,50086,101.52908996525976,15.868199731594858,2.249447661679374,103,13616,141.33210928319625,11.53502450966586,4.225647804535124,138.0,30,196.73333333333332,4.982267406086021,6.964896969102762,195,23.09017358490566,4.8052235728325545,589.873962264151,133.75622641509435,8.889842533305005,22.82850868886898,4.777918865873402,605.656906906907,134.83108108108115,8.837824072296856,23.21452844403827,4.818145747488163,601.7100229533285,135.08110175975506,8.929473495609132,tapete
