name,img_avg,img_std,img_kur,img_med,hist_0_64,hist_0_64_avg,hist_0_64_std,hist_0_64_kur,hist_0_64_med,hist_64_128,hist_64_128_avg,hist_64_128_std,hist_64_128_kur,hist_64_128_median,hist_128_192,hist_128_192_avg,hist_128_192_std,hist_128_192_kur,hist_128_192_median,hist_192_256,hist_192_256_avg,hist_192_256_std,hist_192_256_kur,hist_192_256_median,class
RT22_38.jpg,152.548828125,22.656490794307384,2.4850121039071094,143.0,0,0,0,0,0,2997,123.61461461461461,3.911311515376827,19.252096666224926,125,57496,149.9789376652289,18.46079535633524,2.475911581258406,143.0,5043,199.04382312115803,6.443839634601296,7.616774030556257,197,piso
RT22_30.jpg,147.27017211914062,28.863015441406898,2.3801318439432735,134.0,0,0,0,0,0,18762,121.69869949898731,4.549543956137098,4.01165204333083,123,38861,148.49417153444327,21.377900148686287,1.9560196878679585,137,7913,201.88992796663717,8.05914630329323,5.661144553642846,200,piso
RT22_7.jpg,151.54568481445312,25.525013565801824,2.2616865011577745,142.0,0,0,0,0,0,9151,122.4013768986996,4.050268056312636,6.50077751288957,123,49775,150.5059367152185,19.57588755080527,2.208505179177235,143,6610,199.7231467473525,6.7896363326305424,5.565127312690723,198,piso
RT22_5.jpg,152.46653747558594,23.565810225012374,2.480419156852354,143.0,0,0,0,0,0,3834,123.726395409494,3.7760829158621485,9.34042860319751,125,55583,149.300451576921,18.477009658230536,2.7100618882553222,142,6119,199.23402516751102,6.479389658741585,8.5854031639991,198,piso
RT22_39.jpg,155.11024475097656,23.94679272882435,2.4531018138272778,145.0,0,0,0,0,0,3513,123.86251067463706,2.8592949104495755,5.112767245264468,125,54579,151.0316238846443,18.110238838852364,2.623975658389596,144,7444,199.76101558301988,7.968362865796771,13.199349046716947,198.0,piso
RT22_17.jpg,160.43218994140625,23.45382072825949,2.289255832175905,155.0,0,0,0,0,0,1698,123.98704358068316,3.238843773882543,14.77211798293561,125,53557,153.84386728158785,16.31897875127804,2.6593472857957927,151,10281,200.77210388094542,6.681563572230071,3.2765007830875863,200,piso
RT8_33.jpg,131.2272491455078,28.528506415798574,3.409186980497033,125.0,149,53.604026845637584,9.09545386290577,5.367982022990641,57,35527,111.33447800264588,11.148219140739695,3.7070376288536018,113,26854,150.0700454308483,18.509995673710318,2.1855946675558102,145,3006,201.84996673320026,8.666099249674888,5.967327725183947,200,tijolos
RT8_10.jpg,125.63908386230469,33.747456126422875,3.5952991022700935,119.0,511,55.639921722113506,8.619829578051085,7.909742866923283,59,41317,106.07873272502844,13.948355085999536,2.691990707347922,108,19580,151.40607763023493,18.661623910992326,1.9966563746954318,147.0,4128,207.86458333333334,11.236054567316902,2.6770543544072645,207.0,tijolos
RT8_38.jpg,129.77281188964844,21.604340189194957,4.368303426737104,129.0,311,54.836012861736336,6.991847016104414,3.8915975840243493,57,29650,112.69655986509275,12.046363587503745,4.212911826676625,116,34951,143.65208434665675,13.028525263745946,4.35488286532862,141,624,201.12179487179486,7.651387434874886,3.7405689982773387,199.0,tijolos
RT8_20.jpg,126.7799072265625,27.314600385962912,4.220069490996429,125.0,288,55.21875,8.350179690945588,9.516444086114623,58.0,34912,107.86583409715857,14.125614020910723,2.78304299414551,111.0,28545,145.55288141530917,14.304707776484404,3.6974649431842104,142,1791,207.77554438860972,12.823201929869189,3.357955290559371,205,tijolos
